timestamp;mid_price;spot_price;tte;m_t;v_t
14600;656.5;10405.0;4.999513333333334;-0.029078874161090645;0.013273908093674434
14700;667.5;10417.0;4.99951;-0.029594379649934884;0.011748124921823547
14800;660.5;10409.5;4.999506666666667;-0.029272274172985047;0.012647970189475471
14900;665.5;10414.0;4.999503333333333;-0.029465581040006086;0.013425062830810925
15000;675.5;10425.0;4.9995;-0.029937743652649493;0.0118684478509158
15100;679.5;10428.5;4.9994966666666665;-0.03008787964426776;0.012953310626544407
15200;684.0;10433.0;4.999493333333334;-0.030280834878268104;0.013025416832279004
15300;688.5;10438.0;4.99949;-0.030495131022303643;0.01206348264178814
15400;690.5;10438.5;4.999486666666667;-0.0305165641546106;0.014408384510206818
15500;691.5;10440.5;4.999483333333333;-0.03060225596100967;0.013145421254412211
15600;695.5;10445.0;4.99948;-0.030794989905804083;0.012168262321520157
15700;697.5;10446.0;4.999476666666666;-0.03083781640870829;0.013959631268198791
15800;708.0;10457.5;4.999473333333333;-0.031329919185619885;0.012354934863515155
15900;719.5;10469.0;4.99947;-0.03182148143892032;0.01252619972483899
16000;712.5;10461.5;4.999466666666667;-0.03150097595733571;0.013480248735834265
16100;708.5;10457.5;4.999463333333333;-0.031329950518886505;0.013416612401283598
16200;721.5;10471.0;4.99946;-0.03190694549846483;0.012555951187337083
16300;717.5;10466.5;4.999456666666667;-0.031714710588915146;0.013559727089041193
16400;715.5;10464.0;4.999453333333333;-0.03160788232661216;0.014258427042277616
16500;720.5;10470.0;4.99945;-0.031864263288793986;0.01254109594198326
16600;720.5;10469.5;4.999446666666667;-0.03184291531431361;0.013607373861605087
16700;724.5;10474.0;4.999443333333334;-0.03203511665695344;0.01260055543574708
16800;729.0;10478.0;4.99944;-0.03220589428840957;0.013742158645095513
16900;733.5;10482.5;4.999436666666667;-0.032397940003937774;0.013813404997426915
17000;727.5;10476.5;4.999433333333333;-0.03214188575252886;0.013718403650927937
17100;733.5;10483.0;4.99943;-0.03241929375016008;0.012734142204049021
17200;730.5;10480.0;4.9994266666666665;-0.03229129637932253;0.01268965303888308
17300;733.5;10483.0;4.9994233333333336;-0.03241931536550835;0.012734150694368512
17400;732.5;10481.5;4.99942;-0.032355326621064114;0.013797603047460142
17500;731.5;10481.0;4.999416666666667;-0.032334002180938085;0.01270450019819691
17600;725.5;10475.0;4.999413333333333;-0.032077910738464326;0.012615447699686224
17700;726.5;10476.0;4.99941;-0.03212061533563822;0.012630303027876832
17800;726.5;10475.0;4.999406666666666;-0.03207793212626904;0.014440411654750279
17900;720.0;10470.0;4.999403333333333;-0.031864412006089256;0.010000000000000002
18000;716.5;10466.0;4.9994;-0.03169352448738361;0.012481653513495984
18100;706.5;10455.5;4.999396666666667;-0.03124461633486253;0.013384858134816113
18200;713.5;10463.0;4.999393333333333;-0.03156532905858884;0.01243699752586508
18300;715.5;10464.5;4.99939;-0.03162945247790214;0.013528042800517143
18400;720.5;10470.0;4.999386666666667;-0.031864465119913636;0.012541175378401022
18500;721.5;10470.5;4.999383333333333;-0.03188583345510065;0.013623330290456573
18600;718.5;10467.5;4.99938;-0.031757682466425886;0.013575712706601736
18700;710.5;10460.5;4.999376666666667;-0.03145850627633538;0.010000000000000002
18800;713.5;10463.5;4.999373333333334;-0.03158676421934668;0.010000000000000002
18900;719.5;10469.0;4.99937;-0.03182179969224337;0.012526325001958868
19000;719.5;10469.0;4.999366666666667;-0.031821810300851926;0.01252632917801293
19100;719.5;10468.5;4.999363333333333;-0.03180046009414433;0.013591613203520862
19200;715.5;10464.5;4.99936;-0.03162954737826446;0.013528083389637686
19300;718.5;10467.5;4.9993566666666664;-0.03175775657713409;0.013575744387167106
19400;717.5;10466.5;4.9993533333333335;-0.03171503834828803;0.01355986722365742
19500;720.5;10469.0;4.99935;-0.03182186334405384;0.014341326400199252
19600;718.5;10467.5;4.999346666666667;-0.031757788339025005;0.013575757964745206
19700;711.5;10460.5;4.999343333333333;-0.031458611151621796;0.013464510376825273
19800;713.5;10463.0;4.99934;-0.031565497428786365;0.012437063865068008
19900;712.5;10461.5;4.999336666666666;-0.03150138552169654;0.013480424001122628
20000;707.5;10456.5;4.999333333333333;-0.031287588096776536;0.013400866806437074
20100;699.0;10448.0;4.99933;-0.030923890188494257;0.013265394740610642
20200;692.0;10441.0;4.999326666666667;-0.030624153636467075;0.013153618884102797
20300;687.5;10436.5;4.999323333333333;-0.030431363232675313;0.013081662851316194
20400;698.0;10447.0;4.99932;-0.03088111240545114;0.01324945111859506
20500;699.5;10449.0;4.999316666666667;-0.030966736054234778;0.012228253077701081
20600;702.5;10451.5;4.999313333333333;-0.0310737400645217;0.01332123533777576
20700;702.0;10451.0;4.99931;-0.031052353726983718;0.013313268622355275
20800;708.5;10457.5;4.999306666666667;-0.0313304414190041;0.013416822622341439
20900;706.5;10455.0;4.999303333333334;-0.03122351946542835;0.014109426177280967
21000;700.5;10450.0;4.9993;-0.031009588275935265;0.012243212863518232
21100;702.0;10452.0;4.999296666666667;-0.03109518756314815;0.010000000000000002
21200;705.5;10454.5;4.999293333333333;-0.03120216112391419;0.013369068648407846
21300;711.5;10460.5;4.99929;-0.031458778954261774;0.013464582197661909
21400;712.5;10461.5;4.999286666666666;-0.03150154305070447;0.013480491412701667
21500;709.5;10458.0;4.9992833333333335;-0.03135189798858431;0.014159230137481698
21600;708.0;10457.0;4.99928;-0.03130914049439497;0.01340889882875217
21700;705.5;10455.0;4.999276666666667;-0.03122360274008296;0.012317887117851567
21800;708.5;10457.5;4.999273333333333;-0.031330545868814785;0.013416867351500059
21900;707.5;10456.5;4.99927;-0.03128778627980829;0.013400951690723556
22000;707.5;10456.0;4.999266666666666;-0.031266410152565934;0.014126074026930831
22100;709.5;10458.5;4.999263333333333;-0.031373343176826135;0.01343279706256453
22200;708.5;10457.5;4.99926;-0.031330587649031565;0.013416885243343585
22300;703.5;10452.5;4.999256666666667;-0.031116706726054242;0.013337250323675106
22400;703.5;10452.5;4.999253333333334;-0.031116717099837238;0.013337254770074197
22500;706.5;10456.0;4.99925;-0.03126646227102386;0.01233283887435391
22600;713.5;10462.5;4.999246666666667;-0.031544418768762704;0.013496446299168382
22700;724.0;10473.0;4.999243333333333;-0.0319930546820244;0.01366318061702031
22800;730.5;10480.5;4.99924;-0.0323132368754551;0.010000000000000002
22900;726.5;10476.0;4.9992366666666666;-0.03212117217315535;0.012630521984838194
23000;734.5;10484.0;4.999233333333334;-0.03246259349829364;0.012749217476039122
23100;729.5;10478.5;4.99923;-0.03222791244260899;0.013750366938445493
23200;725.5;10474.5;4.999226666666667;-0.032057160741638065;0.013686987829196367
23300;725.5;10475.0;4.999223333333333;-0.032078520307663914;0.01261568742841973
23400;724.5;10473.5;4.99922;-0.03201448128744065;0.013671141598019854
23500;722.5;10472.0;4.999216666666666;-0.031950433050751174;0.01257112155369668
23600;729.0;10478.5;4.9992133333333335;-0.032227966164203814;0.01266766540788012
23700;732.5;10481.5;4.99921;-0.03235600618315864;0.013797892839770606
23800;730.5;10479.5;4.999206666666667;-0.03227066816432143;0.0137662355816974
23900;728.5;10478.0;4.999203333333333;-0.03220665660701649;0.012660256946160187
24000;729.5;10478.5;4.9992;-0.03222800914167311;0.013750408196112857
24100;725.5;10474.0;4.999196666666666;-0.032035906973728094;0.014424197055177505
24200;722.5;10472.0;4.999193333333333;-0.031950507613704125;0.01257115089097169
24300;725.5;10474.5;4.99919;-0.032057278303390266;0.013687038022881097
24400;725.5;10474.5;4.999186666666667;-0.03205728899088641;0.013687042586107053
24500;718.5;10467.5;4.999183333333334;-0.03175830713006699;0.013575979736581305
24600;715.5;10465.0;4.99918;-0.03165148617039357;0.012467043111146268
24700;710.5;10459.5;4.999176666666667;-0.031416377377346504;0.01344882608096895
24800;713.5;10462.5;4.999173333333333;-0.03154465013190406;0.013496545289117421
24900;713.5;10463.0;4.99917;-0.03156603412677263;0.012437275328452416
25000;718.5;10467.5;4.9991666666666665;-0.03175836006935797;0.01357600236700364
25100;722.0;10471.0;4.999163333333334;-0.03190789221555585;0.013631563922406255
25200;722.5;10471.5;4.99916;-0.031929259003061074;0.0136395013939682
25300;718.5;10467.5;4.999156666666667;-0.03175839183305963;0.01357601594525704
25400;716.5;10465.5;4.999153333333333;-0.0316729389965788;0.013544252646879616
25500;716.5;10466.0;4.99915;-0.03169431695030883;0.01248196560375618
25600;714.0;10463.0;4.999146666666666;-0.03156610779333874;0.013504530407808489
25700;715.5;10464.5;4.9991433333333335;-0.031630232795133814;0.013528376545391439
25800;716.5;10465.5;4.99914;-0.03167298123440088;0.013544270708898694
25900;713.5;10462.5;4.999136666666667;-0.031544765815383805;0.01349659478499234
26000;716.5;10465.5;4.999133333333333;-0.031673002353375286;0.013544279740133338
26100;710.5;10460.0;4.99913;-0.03143790370626142;0.012392629118262447
26200;710.5;10459.5;4.999126666666666;-0.031416534486282316;0.013448893336778836
26300;707.5;10456.5;4.999123333333333;-0.031288245244446476;0.013401148270950212
26400;714.0;10463.0;4.99912;-0.03156619198433155;0.013504566426049677
26500;711.5;10461.0;4.999116666666667;-0.03148070201007586;0.01240754771394222
26600;711.5;10461.0;4.999113333333334;-0.031480712505502634;0.012407551850378694
26700;715.5;10464.5;4.99911;-0.03163033824783795;0.013528421647765753
26800;718.5;10467.5;4.999106666666667;-0.03175855065299758;0.01357608383742445
26900;714.5;10463.5;4.999103333333333;-0.03158761720343396;0.01351253713699407
27000;708.5;10458.0;4.9991;-0.031352472871589994;0.012362851914235761
27100;709.5;10458.0;4.9990966666666665;-0.031352483324300996;0.014159494488321794
27200;714.5;10464.0;4.999093333333334;-0.031609020396261;0.012452262629585672
27300;712.5;10462.0;4.99909;-0.031523538380019554;0.012422479520737398
27400;711.5;10460.0;4.999086666666667;-0.0314380399617716;0.014192672325293643
27500;708.0;10457.5;4.999083333333333;-0.031331141252683915;0.012355416785376293
27600;705.5;10454.5;4.99908;-0.031202826885416902;0.01336935390472945
27700;701.5;10450.5;4.999076666666666;-0.03103168018733614;0.0133056070055909
27800;689.5;10438.0;4.9990733333333335;-0.030496401861816555;0.01382696838500351
27900;693.0;10442.0;4.99907;-0.030667774173862374;0.01316993733083109
28000;694.5;10443.0;4.999066666666667;-0.030710614692028043;0.013910275741291117
28100;692.5;10441.5;4.999063333333333;-0.030646377930720854;0.013161956209014532
28200;694.5;10444.0;4.99906;-0.03075346139069402;0.012153816455520432
28300;684.5;10433.5;4.999056666666666;-0.030303591516709742;0.013033992400264652
28400;691.5;10440.5;4.999053333333333;-0.03060357207890506;0.013145986602362426
28500;690.5;10440.0;4.99905;-0.03058216248428198;0.012093965797939744
28600;687.5;10437.0;4.999046666666667;-0.030453632304063807;0.012049036172520577
28700;692.5;10442.0;4.999043333333334;-0.030667855970134793;0.012123912233901139
28800;691.5;10440.0;4.99904;-0.030582193072302068;0.01386034658905828
28900;697.0;10446.0;4.999036666666667;-0.0308391735042419;0.013233865342454012
29000;696.5;10445.0;4.999033333333333;-0.030796365650606256;0.013943611770171171
29100;692.5;10441.5;4.99903;-0.030646480104965464;0.01316200009067188
29200;693.5;10443.0;4.9990266666666665;-0.030710737558159017;0.01213889644441224
29300;700.0;10449.0;4.999023333333334;-0.030967644575965493;0.013281755083839924
29400;700.5;10449.5;4.99902;-0.030989056313505983;0.013289734786626466
29500;696.5;10445.5;4.999016666666667;-0.030817826603697942;0.013225909712305112
29600;690.5;10440.0;4.999013333333333;-0.030582274640804357;0.012094010151631668
29700;691.5;10440.0;4.99901;-0.03058228483691303;0.013860388178072754
29800;694.5;10444.0;4.999006666666666;-0.030753625441308694;0.012153881288804768
29900;694.5;10443.5;4.9990033333333335;-0.030732222975251654;0.01319398911341523
30000;694.5;10444.0;4.999;-0.030753645947820124;0.012153889392852762
30100;691.5;10440.5;4.998996666666667;-0.030603745533461933;0.01314606111089233
30200;684.5;10433.5;4.998993333333333;-0.030303783477496245;0.013034074965121361
30300;686.5;10435.5;4.99899;-0.030389520500588924;0.013066096390325584
30400;682.5;10431.5;4.998986666666666;-0.030218060301139677;0.01300205068519972
30500;683.0;10431.5;4.998983333333333;-0.030218070375873287;0.013718644791263158
30600;677.5;10427.0;4.99898;-0.03002509758862522;0.01189910893596334
30700;676.5;10425.5;4.998976666666667;-0.02996076144848236;0.012905868985303642
30800;676.5;10425.0;4.998973333333334;-0.029939320656099905;0.013610028517855428
30900;680.5;10430.0;4.99897;-0.03015379224147049;0.011944160093289613
31000;678.0;10427.0;4.998966666666667;-0.030025137630337262;0.012929944088916727
31100;678.5;10427.0;4.998963333333333;-0.030025147640790305;0.013643486238013335
31200;681.5;10430.5;4.99896;-0.030175262928500486;0.012986062867962573
31300;673.5;10422.5;4.9989566666666665;-0.029832101045198355;0.012857743269401
31400;676.5;10425.5;4.998953333333334;-0.029960831371481374;0.01290589910547624
31500;677.5;10426.5;4.99895;-0.030003739937220535;0.012921945900247919
31600;679.5;10428.5;4.998946666666667;-0.030089534780815285;0.012954023189179223
31700;680.5;10430.0;4.998943333333333;-0.030153872668472807;0.011944191950783533
31800;683.0;10432.0;4.99894;-0.030239638835219004;0.01301012114535524
31900;683.5;10432.0;4.998936666666666;-0.030239648917241048;0.013727057458024772
32000;683.5;10433.0;4.9989333333333335;-0.030282530919355566;0.011989211606273784
32100;680.5;10429.5;4.99893;-0.030132471263043133;0.012970075304638153
32200;678.0;10427.0;4.998926666666667;-0.0300252577564346;0.012929995819808932
32300;678.5;10428.0;4.998923333333333;-0.030068160287134153;0.01191419306473563
32400;682.5;10431.5;4.99892;-0.030218261797726624;0.013002137383791707
32500;681.5;10430.5;4.998916666666666;-0.0301753937160271;0.012986119153076745
32600;687.5;10437.0;4.998913333333333;-0.030454038438053437;0.012049196860562009
32700;690.0;10439.0;4.99891;-0.03053974745176118;0.013122193187687117
32800;690.0;10439.0;4.998906666666667;-0.030539757633901796;0.013122197562729525
32900;691.5;10440.5;4.998903333333334;-0.03060403122974972;0.013146183833803208
33000;691.0;10440.0;4.9989;-0.030582621314220633;0.013138195233491388
33100;687.5;10436.5;4.998896666666667;-0.030432661896374127;0.013082221113570535
33200;686.5;10435.0;4.998893333333333;-0.030368383932814377;0.013777186415941287
33300;689.5;10438.5;4.99889;-0.03051838532624193;0.013114223491493248
33400;689.5;10438.0;4.9988866666666665;-0.03049697124945406;0.013827226543569394
33500;686.5;10436.5;4.998883333333334;-0.03043270248229379;0.010000000000000002
33600;684.5;10433.5;4.99888;-0.030304126995377077;0.013034222716894419
33700;676.0;10425.0;4.998876666666667;-0.029939610133169637;0.01289797526371558
33800;685.5;10434.0;4.998873333333333;-0.030325580723229342;0.013760528414059081
33900;684.5;10434.0;4.99887;-0.030325590834039608;0.012004283192477488
34000;685.5;10434.5;4.998866666666666;-0.03034703345263063;0.013050250819592293
34100;686.5;10435.0;4.998863333333333;-0.030368475058545407;0.013777227756895626
34200;679.5;10429.0;4.99886;-0.030111239440445442;0.011929281786897264
34300;680.5;10430.0;4.998856666666667;-0.030154134060674923;0.01194429549045253
34400;678.5;10427.5;4.998853333333333;-0.030046924915757833;0.012938109480919587
34500;688.5;10438.0;4.99885;-0.0304970830972019;0.012064254857482411
34600;689.5;10438.0;4.998846666666667;-0.03049709326524;0.013827281865030724
34700;686.5;10435.5;4.998843333333333;-0.030389966313418365;0.013066288069451272
34800;688.5;10437.5;4.99884;-0.030475688223205295;0.013098294145315777
34900;689.5;10438.5;4.998836666666667;-0.030518548128408172;0.01311429345007809
35000;687.5;10437.0;4.998833333333334;-0.030454282126246773;0.012049293276268143
35100;691.5;10440.0;4.99883;-0.030582835441926266;0.013860637721163584
35200;689.5;10439.0;4.998826666666667;-0.0305400020083319;0.01207926122818208
35300;693.5;10442.5;4.998823333333333;-0.03068994699511272;0.013178251375456966
35400;693.5;10442.5;4.99882;-0.03068995722750819;0.013178255768957568
35500;694.5;10443.5;4.9988166666666665;-0.030732796773857457;0.013194235457385729
35600;701.5;10450.5;4.9988133333333336;-0.03103249753813735;0.013305957465261144
35700;698.5;10447.5;4.99881;-0.030904093636560808;0.013258106323337415
35800;696.5;10446.0;4.998806666666667;-0.03083988296639874;0.012184035756727095
35900;692.5;10441.5;4.998803333333333;-0.03064717491693173;0.013162298497331904
36000;692.5;10441.0;4.9988;-0.03062576685325036;0.013877339379153003
36100;692.5;10442.0;4.998796666666666;-0.030668612616683136;0.012124211358404868
36200;694.5;10443.5;4.998793333333333;-0.030732868500943054;0.013194266251057343
36300;693.5;10442.5;4.99879;-0.030690049319528002;0.013178295313389298
36400;703.5;10452.0;4.998786666666667;-0.031096773762184456;0.014060339540128553
36500;696.5;10445.0;4.998783333333333;-0.030797135737509376;0.013943960440972205
